Date,PX_Last,Bank's Rate,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
24/2/2014,1.761,0,4,0,0.580265024,0.028197462,0.018430683,0.00416725,0.010262872,0.026598494,4.422744208,0.566675537,0.052668323,0.463445624,0.66990545,10.75932373,0.034322029,0.000889738,0.032578143,0.036065915,38.57544308
25/2/2014,1.738,0,4,0,0.570044983,0.027894594,0.0186605,0.004203489,0.010421661,0.026899338,4.439288414,0.565865363,0.052008584,0.463928538,0.667802188,10.88023009,0.034324815,0.00088986,0.03258069,0.03606894,38.57328564
26/2/2014,1.699,0,4,0,0.55295055,0.028088211,0.018580254,0.004240603,0.010268671,0.026891836,4.381511844,0.564647647,0.0522393,0.462258619,0.667036675,10.80886701,0.034332593,0.000890113,0.032587972,0.036077215,38.57104933
27/2/2014,1.65,0,4,0,0.531879033,0.028959316,0.018057128,0.004274486,0.009679135,0.026435122,4.224397084,0.563142191,0.053735677,0.457820265,0.668464117,10.4798567,0.034320809,0.000889856,0.032576692,0.036064926,38.56895941
28/2/2014,1.718,0,4,0,0.56124211,0.032069975,0.015861004,0.004258785,0.007513785,0.024208223,3.724302213,0.566294743,0.060366508,0.447976387,0.6846131,9.380942481,0.033944226,0.000880072,0.032219285,0.035669167,38.56982191
3/3/2014,1.647,0,4,0,0.530603251,0.030891863,0.016562248,0.004287779,0.008158201,0.024966296,3.862663478,0.562847879,0.057859583,0.449443097,0.676252662,9.727824686,0.033939639,0.000879992,0.032214854,0.035664423,38.56812354
4/3/2014,1.682,0,4,0,0.545589616,0.02948958,0.017302621,0.004316355,0.008842565,0.025762677,4.008618517,0.563597854,0.055282926,0.455243318,0.67195239,10.19479052,0.033916022,0.000879418,0.032192362,0.035639682,38.56642907
5/3/2014,1.692,0,4,0,0.549913012,0.030237615,0.016828517,0.004345071,0.008312178,0.025344855,3.873013427,0.564294114,0.056737797,0.453088031,0.675500197,9.945647158,0.033890614,0.0008788,0.032168166,0.035613063,38.56463958
6/3/2014,1.731,0,4,0,0.566955155,0.029670884,0.017121837,0.004378034,0.00854089,0.025702784,3.910850676,0.565537923,0.055711055,0.456344255,0.674731591,10.15126927,0.033900124,0.000879093,0.032177102,0.035623146,38.56262224
7/3/2014,1.743,0,4,0,0.572257863,0.02920264,0.017389312,0.004410586,0.008744563,0.026034061,3.942630696,0.565771455,0.054812557,0.458338844,0.673204066,10.32193149,0.033900239,0.000879141,0.032177122,0.035623357,38.56061906
10/3/2014,1.715,0,4,0,0.559928337,0.029527101,0.017222437,0.004443236,0.008513694,0.025931179,3.8761022,0.564974979,0.055326801,0.456534449,0.673415509,10.2115967,0.033900204,0.000879188,0.032176996,0.035623412,38.55854382
11/3/2014,1.737,0,4,0,0.569602994,0.028106937,0.018054237,0.00447203,0.009289058,0.026819417,4.037145442,0.564958093,0.052686556,0.461692443,0.668223744,10.72300286,0.033863703,0.00087828,0.032142274,0.035585133,38.55682541
12/3/2014,1.691,0,4,0,0.549479831,0.029834879,0.016942596,0.004493088,0.008136142,0.025749049,3.770812925,0.564117736,0.055976652,0.454403498,0.673831975,10.07773264,0.033772794,0.000875955,0.032055921,0.035489666,38.55537822
13/3/2014,1.649,0,4,0,0.531453592,0.029515313,0.017190248,0.004526275,0.008318749,0.026061747,3.797879783,0.562346513,0.055195207,0.454163907,0.670529119,10.18832147,0.033782888,0.000876266,0.032065407,0.035500368,38.55325517
14/3/2014,1.643,0,4,0,0.528904737,0.028688241,0.017695335,0.004557617,0.008762406,0.026628264,3.882584935,0.561662824,0.053580631,0.456644786,0.666680861,10.48257194,0.03377141,0.000876012,0.032054427,0.035488392,38.55132567
17/3/2014,1.659,0,4,0,0.535716173,0.027739316,0.018283766,0.004590393,0.009286595,0.027280937,3.983049875,0.561755168,0.051796216,0.460234584,0.663275751,10.84548663,0.033758585,0.000875726,0.032042162,0.035475008,38.54924535
18/3/2014,1.654,0,4,0,0.533582611,0.026465573,0.019149168,0.004621869,0.010090305,0.028208031,4.14316573,0.560909481,0.049384721,0.464115428,0.657703535,11.35795581,0.033720344,0.000874779,0.032005778,0.03543491,38.54729014
19/3/2014,1.68,0,4,0,0.544727175,0.02798353,0.017945969,0.004643087,0.008845517,0.02704642,3.865093947,0.562424992,0.052449754,0.459623473,0.66522651,10.72311965,0.033612205,0.000872007,0.031903072,0.035321338,38.54580787
20/3/2014,1.731,0,4,0,0.566955155,0.028923155,0.017257159,0.00467235,0.008099354,0.026414964,3.693464828,0.564910002,0.054401602,0.458282863,0.671537141,10.38406932,0.03358359,0.00087131,0.031875822,0.035291357,38.54379669
21/3/2014,1.715,0,4,0,0.559928337,0.030309909,0.016388748,0.004693567,0.007189356,0.02558814,3.491746551,0.565341357,0.057123724,0.453378857,0.677303856,9.896787423,0.033515876,0.000869586,0.031811487,0.035220264,38.5423357
24/3/2014,1.676,0,4,0,0.543004522,0.029248624,0.017039094,0.004721686,0.007784589,0.026293598,3.608688402,0.562974835,0.054937101,0.455298117,0.670651552,10.24762552,0.033500435,0.000869226,0.031796752,0.035204119,38.54052465
25/3/2014,1.667,0,4,0,0.539139368,0.028695762,0.01738689,0.004753031,0.00807095,0.02670283,3.658063957,0.56223738,0.053814877,0.45676022,0.66771454,10.44761983,0.033497291,0.000869192,0.031793675,0.035200907,38.5384334
26/3/2014,1.648,0,4,0,0.531028331,0.028884096,0.017291876,0.004785156,0.00791297,0.026670782,3.613649166,0.56165104,0.054088711,0.455637166,0.667664913,10.38388656,0.033497603,0.000869249,0.031793875,0.035201331,38.5362611
27/3/2014,1.618,0,4,0,0.51835389,0.029402886,0.017008196,0.004815964,0.007568906,0.026447486,3.531628246,0.560828064,0.054967733,0.453091308,0.668564821,10.20285964,0.03349415,0.000869207,0.031790504,0.035197796,38.53414057
28/3/2014,1.64,0,4,0,0.527632742,0.027971789,0.017849828,0.004843159,0.008357237,0.027342419,3.685575841,0.560586965,0.052291889,0.458094863,0.663079067,10.72034265,0.033460208,0.000868366,0.03175821,0.035162206,38.53236567
31/3/2014,1.652,0,4,0,0.532730459,0.028100825,0.017749055,0.004876202,0.0081917,0.027306411,3.63993452,0.561129606,0.05253733,0.458156438,0.664102774,10.68058848,0.033458675,0.000868378,0.031756655,0.035160696,38.53009187
1/4/2014,1.639,0,4,0,0.527209103,0.02722038,0.018344753,0.004908043,0.008724989,0.027964518,3.73769183,0.5599826,0.050801086,0.460412471,0.659552729,11.02304384,0.03344416,0.00086805,0.031742782,0.035145538,38.52792679
2/4/2014,1.651,0,4,0,0.532304655,0.025987927,0.019194755,0.00493969,0.009512962,0.028876548,3.885821683,0.559514175,0.048483158,0.464487186,0.654541165,11.54038221,0.033412783,0.000867282,0.031712911,0.035112654,38.52587538
3/4/2014,1.629,0,4,0,0.522982554,0.027571033,0.017979068,0.004960265,0.008256949,0.027701187,3.624618686,0.559669935,0.051566054,0.458600469,0.660739402,10.85345664,0.033312413,0.000864712,0.031617576,0.035007249,38.52426748
4/4/2014,1.572,0,4,0,0.499226488,0.028306426,0.017573107,0.004994073,0.007784724,0.027361489,3.518792744,0.55798543,0.052774538,0.454547336,0.661423524,10.57300462,0.033320247,0.00086497,0.031624906,0.035015589,38.52185411
7/4/2014,1.558,0,4,0,0.493476985,0.026850716,0.018527207,0.005019927,0.00868815,0.028366263,3.690732535,0.556286068,0.049988061,0.458309469,0.654262667,11.12837867,0.033270704,0.000863722,0.031577809,0.0349636,38.52014879
8/4/2014,1.565,0,4,0,0.496347605,0.026992455,0.018417162,0.00505422,0.00851089,0.028323434,3.643917417,0.55658887,0.050235976,0.458126358,0.655051383,11.0794876,0.033268238,0.000863713,0.03157536,0.034961116,38.51768733
9/4/2014,1.584,0,4,0,0.504181081,0.027273972,0.018192306,0.005087335,0.008221129,0.028163483,3.575999113,0.557468426,0.050787987,0.457923972,0.65701288,10.97638358,0.033262754,0.000863624,0.031570051,0.034955458,38.51531283
10/4/2014,1.522,0,4,0,0.478842578,0.02732631,0.018266066,0.005124972,0.008221121,0.028311012,3.564129836,0.555058998,0.050648063,0.455788794,0.654329201,10.95913569,0.033289907,0.000864391,0.031595701,0.034984113,38.51256856
11/4/2014,1.498,0,4,0,0.469203949,0.027270345,0.018345122,0.005159096,0.008233295,0.028456949,3.55587942,0.553967404,0.050426261,0.455131933,0.652802875,10.98569268,0.0332949,0.000864576,0.031600331,0.034989469,38.51008876
14/4/2014,1.524,0,4,0,0.479650006,0.025656301,0.019449435,0.005186776,0.009283355,0.029615515,3.749812395,0.553760809,0.047459567,0.460740057,0.646781561,11.66805434,0.033246171,0.000863352,0.031554,0.034938341,38.5082344
15/4/2014,1.467,0,4,0,0.45688999,0.026417569,0.018961177,0.00522429,0.008721569,0.029200785,3.629426749,0.551935318,0.048704359,0.456474774,0.647395861,11.33235977,0.033254709,0.000863638,0.031561979,0.034947439,38.50538937
16/4/2014,1.481,0,4,0,0.462432364,0.025987788,0.019270186,0.005260027,0.008960532,0.02957984,3.663514316,0.552109259,0.047878011,0.458268356,0.645950161,11.53158292,0.033256008,0.00086373,0.031563097,0.034948919,38.50277459
17/4/2014,1.512,0,4,0,0.474815186,0.024041004,0.020735328,0.005285342,0.010376058,0.031094598,3.92317615,0.551854083,0.044351341,0.464925454,0.638782711,12.44278227,0.03317217,0.000861589,0.031483455,0.034860885,38.50113805
18/4/2014,1.513,0,4,0,0.475217196,0.024515195,0.020307672,0.005323329,0.009873947,0.030741397,3.814844286,0.55204995,0.045220882,0.463417021,0.64068288,12.20785444,0.033156366,0.000861243,0.031468329,0.034844403,38.49825232
21/4/2014,1.508,0,4,0,0.47320876,0.022216663,0.022250604,0.005338744,0.011786665,0.032714542,4.167759948,0.55025073,0.041068316,0.46975683,0.63074463,13.39842436,0.032985314,0.00085682,0.031305947,0.034664681,38.497375
22/4/2014,1.528,0,4,0,0.481266822,0.022686777,0.02173357,0.005381304,0.011186215,0.032280926,4.038718337,0.551019271,0.041965778,0.468766347,0.633272196,13.13020518,0.03296593,0.000856389,0.031287408,0.034644452,38.49412688
23/4/2014,1.515,0,4,0,0.476021702,0.02310806,0.021334298,0.005423372,0.01070449,0.031964107,3.933770328,0.55073403,0.042709077,0.46702424,0.634443821,12.89501141,0.032955042,0.000856179,0.031276932,0.034633153,38.49084117
24/4/2014,1.523,0,4,0,0.479246211,0.02399042,0.020462574,0.005456429,0.009767974,0.031157174,3.750177106,0.551426361,0.044408675,0.464385359,0.638467363,12.41708665,0.032905827,0.000854958,0.031230109,0.034581545,38.48822508
25/4/2014,1.475,0,4,0,0.460053298,0.024152304,0.020408629,0.005498422,0.009631722,0.031185536,3.711724759,0.549739752,0.044554799,0.462412347,0.637067157,12.33850828,0.032922648,0.000855468,0.031245931,0.034599366,38.4849621
28/4/2014,1.49,0,4,0,0.466011608,0.022554658,0.02179087,0.005528151,0.010955693,0.032626047,3.941800561,0.549026671,0.041623035,0.467445522,0.63060782,13.19045252,0.032853537,0.000853719,0.031180248,0.034526825,38.48286293
29/4/2014,1.493,0,4,0,0.467207542,0.022809382,0.02153265,0.005570343,0.010614778,0.032450522,3.865587832,0.54916881,0.042073899,0.466703968,0.631633652,13.05248204,0.03284645,0.000853608,0.031173377,0.034519522,38.47953579
30/4/2014,1.462,0,4,0,0.454917992,0.023577161,0.020833707,0.005608093,0.009841845,0.031825569,3.714936218,0.548443928,0.043440662,0.46330023,0.633587626,12.62512814,0.032826543,0.000853159,0.031154351,0.034498734,38.47647784
1/5/2014,1.499,0,4,0,0.469603709,0.022658736,0.021651981,0.005648578,0.010580767,0.032723194,3.833173539,0.548976577,0.041745974,0.467154468,0.630798687,13.15040764,0.032822644,0.000853126,0.031150517,0.03449477,38.47339158
2/5/2014,1.487,0,4,0,0.464817103,0.02214641,0.022182451,0.005691494,0.011027122,0.03333778,3.897474044,0.54811214,0.040729387,0.468282542,0.627941737,13.45741213,0.032818683,0.000853097,0.031146613,0.034490752,38.47006228
5/5/2014,1.496,0,4,0,0.468404908,0.021403833,0.022949827,0.005735398,0.011708448,0.034191207,4.0014361,0.547789925,0.039328764,0.470705548,0.624874302,13.92848065,0.032807452,0.00085288,0.031135808,0.034479097,38.46667067
6/5/2014,1.499,0,4,0,0.469603709,0.02127767,0.023091749,0.005783077,0.011756917,0.03442658,3.99298626,0.547701984,0.039058754,0.471146825,0.624257143,14.02251534,0.03280897,0.000853004,0.031137082,0.034480859,38.46283997
7/5/2014,1.507,0,4,0,0.472807557,0.022564243,0.021590242,0.005807727,0.010207096,0.032973387,3.717502546,0.548680602,0.041579338,0.467185099,0.630176105,13.19599175,0.032698583,0.000850183,0.031032224,0.034364943,38.46061978
8/5/2014,1.48,0,4,0,0.46203546,0.022943671,0.021258177,0.005847622,0.009796837,0.032719517,3.6353539,0.547965072,0.042209049,0.465235335,0.630694809,12.9821704,0.032696472,0.000850202,0.031030076,0.034362869,38.457285
9/5/2014,1.486,0,4,0,0.464419251,0.021562137,0.022584188,0.005878822,0.011061697,0.034106679,3.841618037,0.54684376,0.039650926,0.469127945,0.624559576,13.79144984,0.032636965,0.000848707,0.0309735,0.03430043,38.45493955
12/5/2014,1.501,0,4,0,0.470403709,0.020646191,0.023571785,0.005921702,0.011965249,0.035178321,3.980576032,0.546498049,0.037943085,0.472129602,0.620866495,14.40310007,0.032616737,0.000848255,0.030954156,0.034279317,38.4515536
13/5/2014,1.455,0,4,0,0.452163711,0.019374962,0.025129581,0.005961275,0.013445482,0.036813681,4.215470646,0.544091819,0.035541837,0.474429818,0.613753819,15.30848889,0.032552111,0.000846641,0.030892694,0.034211527,38.44854516
14/5/2014,1.405,0,4,0,0.432707845,0.018405775,0.026499965,0.006011731,0.014716972,0.038282958,4.408042215,0.541969599,0.033685292,0.475946426,0.607992773,16.08920569,0.032517501,0.000845828,0.030859678,0.034175323,38.4445869
15/5/2014,1.335,0,4,0,0.406090304,0.018136895,0.027056859,0.006077211,0.015145526,0.038968192,4.452183767,0.539677423,0.033045417,0.474908406,0.60444644,16.33138495,0.032547474,0.000846728,0.030887887,0.03420706,38.43912603
16/5/2014,1.356,0,4,0,0.414001439,0.018073508,0.027137509,0.006138104,0.015106826,0.039168192,4.421155292,0.540044338,0.032903849,0.475552795,0.604535882,16.41280146,0.032549995,0.000846908,0.030890055,0.034209935,38.43391914
19/5/2014,1.372,0,4,0,0.42007126,0.017865302,0.02745104,0.006199858,0.015299318,0.039602762,4.427688471,0.540215242,0.032492974,0.476529013,0.60390147,16.62560178,0.032553523,0.000847115,0.030893178,0.034213869,38.4286883
20/5/2014,1.393,0,4,0,0.428094226,0.018669375,0.026122352,0.006244957,0.013882235,0.038362468,4.18295121,0.540908223,0.034020651,0.474227746,0.6075887,15.8994082,0.0324835,0.000845384,0.030826547,0.034140453,38.42454777
21/5/2014,1.42,0,4,0,0.438504962,0.01713876,0.028308699,0.006287172,0.015985841,0.040631557,4.502612174,0.540569842,0.031279747,0.479261538,0.601878146,17.28178439,0.032389598,0.000843013,0.030737292,0.034041903,38.42123471
22/5/2014,1.399,0,4,0,0.430398375,0.018973978,0.025151478,0.006292144,0.012818877,0.03748408,3.99728283,0.540470667,0.034882134,0.472101684,0.608839649,15.49419737,0.03212011,0.000836019,0.030481512,0.033758707,38.42030296
23/5/2014,1.404,0,4,0,0.432322562,0.021355159,0.021745847,0.006256944,0.009482236,0.034009458,3.475473838,0.541810107,0.039777437,0.463846331,0.619773884,13.62104115,0.031724378,0.000825664,0.030106076,0.033342679,38.42286361
26/5/2014,1.404,0,4,0,0.432322562,0.020406137,0.022760435,0.006289085,0.010433828,0.035087041,3.619037655,0.540699272,0.037960977,0.466295758,0.615102786,14.24355537,0.03169411,0.000824933,0.030077242,0.033310978,38.42024577
27/5/2014,1.383,0,4,0,0.424265738,0.0192409,0.02413424,0.006320266,0.011746518,0.036521961,3.818548111,0.53876641,0.035745945,0.468704358,0.608828462,15.07209877,0.031634411,0.000823432,0.030020484,0.033248337,38.41776561
28/5/2014,1.327,0,4,0,0.403092924,0.019427238,0.02402966,0.006370588,0.011543308,0.036516013,3.771969059,0.536795565,0.035947187,0.466339078,0.607252052,14.93289473,0.031660211,0.0008242,0.030044779,0.033275642,38.41327102
29/5/2014,1.327,0,4,0,0.403092924,0.020048772,0.023234396,0.006406319,0.010678012,0.035790781,3.626793825,0.536921326,0.037098968,0.464207349,0.609635303,14.47267555,0.031629688,0.000823476,0.030015675,0.033243701,38.40996313
30/5/2014,1.353,0,4,0,0.412867438,0.0202386,0.022970751,0.006444193,0.010340132,0.03560137,3.564565683,0.537778983,0.037457076,0.464363115,0.611194852,14.35720676,0.031623486,0.000823389,0.030009644,0.033237327,38.40651071
2/6/2014,1.357,0,4,0,0.414379725,0.019093032,0.024322417,0.006475446,0.011630543,0.037014291,3.756099214,0.536682075,0.035313058,0.467468481,0.605895669,15.1978362,0.031573982,0.000822155,0.029962559,0.033185405,38.40395096
3/6/2014,1.412,0,4,0,0.435408984,0.017371196,0.026584703,0.006508089,0.013828849,0.039340556,4.084871019,0.536823434,0.032189044,0.473732909,0.599913959,16.67720984,0.031490278,0.000820027,0.029883024,0.033097532,38.40149627
4/6/2014,1.44,0,4,0,0.446287103,0.015288072,0.029823854,0.006523113,0.017038552,0.042609156,4.57202749,0.535821856,0.028478121,0.480004739,0.591638973,18.8152112,0.031260682,0.000814062,0.029665121,0.032856243,38.40087864
5/6/2014,1.421,-0.1,4,0,0.438892634,0.015757345,0.028912053,0.006586349,0.01600281,0.041821296,4.389693798,0.535442571,0.029335197,0.477945585,0.592939558,18.25256424,0.031236864,0.000813568,0.029642271,0.032831457,38.39491042
6/6/2014,1.365,-0.1,4,0,0.417411179,0.016611092,0.027442408,0.0066423,0.014423501,0.040461315,4.131461939,0.534225085,0.030878715,0.473702804,0.594747366,17.30075528,0.031210616,0.000812999,0.029617137,0.032804094,38.38947144
9/6/2014,1.387,-0.1,4,0,0.425795375,0.016415363,0.027762827,0.006701359,0.014628164,0.04089749,4.142865478,0.534533523,0.030490835,0.474771487,0.59429556,17.53095729,0.031215806,0.000813249,0.029621838,0.032809775,38.38406903
10/6/2014,1.415,-0.1,4,0,0.436568853,0.017209118,0.026291343,0.006738874,0.013083149,0.039499537,3.901444158,0.535696456,0.032061908,0.472855117,0.598537795,16.70819027,0.031136879,0.000811273,0.029546783,0.032726974,38.38026116
11/6/2014,1.404,-0.1,4,0,0.432322562,0.017149111,0.026414946,0.00679042,0.013105723,0.03972417,3.890031143,0.535153472,0.031898755,0.472631913,0.597675032,16.77662582,0.03113973,0.00081145,0.029549288,0.032730172,38.3754172
12/6/2014,1.4,-0.1,4,0,0.430782916,0.01815931,0.024767505,0.006815804,0.011408529,0.038126481,3.633834585,0.535743329,0.033877312,0.469343796,0.602142861,15.81422167,0.031045537,0.000809053,0.029459793,0.032631281,38.37268549
13/6/2014,1.377,-0.1,4,0,0.42197566,0.019020619,0.023575107,0.006843437,0.010161971,0.036988244,3.444922162,0.535696443,0.035508393,0.466099994,0.605292893,15.08647405,0.030997634,0.000807865,0.029414218,0.032581049,38.36982167
16/6/2014,1.365,-0.1,4,0,0.417411179,0.019681449,0.022731273,0.006868598,0.00926882,0.036193726,3.309448516,0.535842101,0.03675769,0.463797028,0.607887175,14.57768685,0.030966265,0.000807101,0.029384346,0.032548184,38.36725175
17/6/2014,1.414,-0.1,4,0,0.436182081,0.019187694,0.023302357,0.006903848,0.009770815,0.036833899,3.375270987,0.536793658,0.035836971,0.466553195,0.607034121,14.97876759,0.030984536,0.000807646,0.029401549,0.032567523,38.36399207
18/6/2014,1.386,-0.1,4,0,0.425412746,0.020085354,0.022192723,0.006922699,0.008624234,0.035761212,3.205790697,0.536862361,0.037547569,0.463269125,0.610455597,14.2981921,0.030939017,0.000806504,0.02935827,0.032519764,38.36190433
19/6/2014,1.329,-0.1,4,0,0.403841427,0.019624247,0.0228388,0.006947797,0.009221117,0.036456482,3.287200174,0.533664198,0.036503307,0.462117716,0.605210681,14.61961222,0.030931228,0.000806349,0.029350785,0.032511671,38.35962776
20/6/2014,1.358,-0.1,4,0,0.414758155,0.020815682,0.021227004,0.006938463,0.007627617,0.034826391,3.059323704,0.536262019,0.03901652,0.45978964,0.612734398,13.74448617,0.030786349,0.000802559,0.029213334,0.032359365,38.36023796
